3/6/22 12:44 AM
Project Statistics

                 	Segments	Words	Characters (without spaces)	Characters (including spaces)	#Files	
Total:           	     423	19476	                      94719	                       134794	   423	
Remaining:       	       2	   22	                         97	                          154	     2	
Unique:          	     423	19476	                      94719	                       134794	   423	
Unique Remaining:	       2	   22	                         97	                          154	     2	


Individual File Statistics:

File Name                           	Total Segments	Remaining Segments	Unique Segments	Unique Remaining Segments	Total Words	Remaining Words	Unique Words	Unique Remaining Words	Total Characters (without spaces)	Remaining Characters (without spaces)	Unique Characters (without spaces)	Unique Remaining Characters (without spaces)	Total Characters (including spaces)	Remaining Characters (including spaces)	Unique Characters (including spaces)	Unique Remaining Characters (including spaces)	
23_متقدم المرحلة السابعة/611.txt    	             1	                 0	              1	                        0	         56	              0	          56	                     0	                              308	                                    0	                               308	                                           0	                                427	                                      0	                                 427	                                             0	
23_متقدم المرحلة السابعة/612.txt    	             1	                 0	              1	                        0	         63	              0	          63	                     0	                              297	                                    0	                               297	                                           0	                                430	                                      0	                                 430	                                             0	
23_متقدم المرحلة السابعة/613.txt    	             1	                 0	              1	                        0	         60	              0	          60	                     0	                              276	                                    0	                               276	                                           0	                                402	                                      0	                                 402	                                             0	
23_متقدم المرحلة السابعة/614.txt    	             1	                 0	              1	                        0	         55	              0	          55	                     0	                              281	                                    0	                               281	                                           0	                                397	                                      0	                                 397	                                             0	
23_متقدم المرحلة السابعة/615.txt    	             1	                 0	              1	                        0	         60	              0	          60	                     0	                              293	                                    0	                               293	                                           0	                                420	                                      0	                                 420	                                             0	
23_متقدم المرحلة السابعة/616.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              286	                                    0	                               286	                                           0	                                406	                                      0	                                 406	                                             0	
23_متقدم المرحلة السابعة/617.txt    	             1	                 0	              1	                        0	         58	              0	          58	                     0	                              310	                                    0	                               310	                                           0	                                433	                                      0	                                 433	                                             0	
23_متقدم المرحلة السابعة/618.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              306	                                    0	                               306	                                           0	                                427	                                      0	                                 427	                                             0	
23_متقدم المرحلة السابعة/619.txt    	             1	                 0	              1	                        0	         46	              0	          46	                     0	                              274	                                    0	                               274	                                           0	                                372	                                      0	                                 372	                                             0	
23_متقدم المرحلة السابعة/620.txt    	             1	                 0	              1	                        0	         56	              0	          56	                     0	                              311	                                    0	                               311	                                           0	                                430	                                      0	                                 430	                                             0	
23_متقدم المرحلة السابعة/621.txt    	             1	                 0	              1	                        0	         28	              0	          28	                     0	                              123	                                    0	                               123	                                           0	                                174	                                      0	                                 174	                                             0	
24_متقدم المرحلة الثامنة/622.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              252	                                    0	                               252	                                           0	                                372	                                      0	                                 372	                                             0	
24_متقدم المرحلة الثامنة/623.txt    	             1	                 0	              1	                        0	         65	              0	          65	                     0	                              310	                                    0	                               310	                                           0	                                447	                                      0	                                 447	                                             0	
24_متقدم المرحلة الثامنة/624.txt    	             1	                 0	              1	                        0	         66	              0	          66	                     0	                              318	                                    0	                               318	                                           0	                                458	                                      0	                                 458	                                             0	
24_متقدم المرحلة الثامنة/625.txt    	             1	                 0	              1	                        0	         61	              0	          61	                     0	                              323	                                    0	                               323	                                           0	                                451	                                      0	                                 451	                                             0	
24_متقدم المرحلة الثامنة/626.txt    	             1	                 0	              1	                        0	         58	              0	          58	                     0	                              286	                                    0	                               286	                                           0	                                409	                                      0	                                 409	                                             0	
24_متقدم المرحلة الثامنة/627.txt    	             1	                 0	              1	                        0	         63	              0	          63	                     0	                              284	                                    0	                               284	                                           0	                                417	                                      0	                                 417	                                             0	
24_متقدم المرحلة الثامنة/628.txt    	             1	                 0	              1	                        0	         60	              0	          60	                     0	                              290	                                    0	                               290	                                           0	                                417	                                      0	                                 417	                                             0	
24_متقدم المرحلة الثامنة/629.txt    	             1	                 0	              1	                        0	         63	              0	          63	                     0	                              289	                                    0	                               289	                                           0	                                428	                                      0	                                 428	                                             0	
24_متقدم المرحلة الثامنة/630.txt    	             1	                 0	              1	                        0	         62	              0	          62	                     0	                              317	                                    0	                               317	                                           0	                                449	                                      0	                                 449	                                             0	
24_متقدم المرحلة الثامنة/631.txt    	             1	                 0	              1	                        0	         58	              0	          58	                     0	                              314	                                    0	                               314	                                           0	                                437	                                      0	                                 437	                                             0	
24_متقدم المرحلة الثامنة/632.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              277	                                    0	                               277	                                           0	                                397	                                      0	                                 397	                                             0	
24_متقدم المرحلة الثامنة/633.txt    	             1	                 0	              1	                        0	         60	              0	          60	                     0	                              278	                                    0	                               278	                                           0	                                404	                                      0	                                 404	                                             0	
24_متقدم المرحلة الثامنة/634.txt    	             1	                 0	              1	                        0	         56	              0	          56	                     0	                              282	                                    0	                               282	                                           0	                                398	                                      0	                                 398	                                             0	
24_متقدم المرحلة الثامنة/635.txt    	             1	                 0	              1	                        0	         47	              0	          47	                     0	                              227	                                    0	                               227	                                           0	                                326	                                      0	                                 326	                                             0	
24_متقدم المرحلة الثامنة/636.txt    	             1	                 0	              1	                        0	         55	              0	          55	                     0	                              299	                                    0	                               299	                                           0	                                416	                                      0	                                 416	                                             0	
24_متقدم المرحلة الثامنة/637.txt    	             1	                 0	              1	                        0	         54	              0	          54	                     0	                              247	                                    0	                               247	                                           0	                                361	                                      0	                                 361	                                             0	
24_متقدم المرحلة الثامنة/638.txt    	             1	                 0	              1	                        0	         44	              0	          44	                     0	                              234	                                    0	                               234	                                           0	                                327	                                      0	                                 327	                                             0	
24_متقدم المرحلة الثامنة/639.txt    	             1	                 0	              1	                        0	         52	              0	          52	                     0	                              253	                                    0	                               253	                                           0	                                363	                                      0	                                 363	                                             0	
24_متقدم المرحلة الثامنة/640.txt    	             1	                 0	              1	                        0	         51	              0	          51	                     0	                              261	                                    0	                               261	                                           0	                                369	                                      0	                                 369	                                             0	
24_متقدم المرحلة الثامنة/641.txt    	             1	                 0	              1	                        0	         60	              0	          60	                     0	                              309	                                    0	                               309	                                           0	                                436	                                      0	                                 436	                                             0	
24_متقدم المرحلة الثامنة/642.txt    	             1	                 0	              1	                        0	         45	              0	          45	                     0	                              238	                                    0	                               238	                                           0	                                333	                                      0	                                 333	                                             0	
24_متقدم المرحلة الثامنة/643.txt    	             1	                 0	              1	                        0	         60	              0	          60	                     0	                              328	                                    0	                               328	                                           0	                                456	                                      0	                                 456	                                             0	
24_متقدم المرحلة الثامنة/644.txt    	             1	                 0	              1	                        0	         67	              0	          67	                     0	                              327	                                    0	                               327	                                           0	                                469	                                      0	                                 469	                                             0	
24_متقدم المرحلة الثامنة/645.txt    	             1	                 0	              1	                        0	         68	              0	          68	                     0	                              314	                                    0	                               314	                                           0	                                458	                                      0	                                 458	                                             0	
24_متقدم المرحلة الثامنة/646.txt    	             1	                 0	              1	                        0	         58	              0	          58	                     0	                              305	                                    0	                               305	                                           0	                                428	                                      0	                                 428	                                             0	
24_متقدم المرحلة الثامنة/647.txt    	             1	                 0	              1	                        0	         59	              0	          59	                     0	                              297	                                    0	                               297	                                           0	                                422	                                      0	                                 422	                                             0	
24_متقدم المرحلة الثامنة/648.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              293	                                    0	                               293	                                           0	                                414	                                      0	                                 414	                                             0	
24_متقدم المرحلة الثامنة/649.txt    	             1	                 0	              1	                        0	         58	              0	          58	                     0	                              292	                                    0	                               292	                                           0	                                415	                                      0	                                 415	                                             0	
24_متقدم المرحلة الثامنة/650.txt    	             1	                 0	              1	                        0	         65	              0	          65	                     0	                              283	                                    0	                               283	                                           0	                                420	                                      0	                                 420	                                             0	
24_متقدم المرحلة الثامنة/651.txt    	             1	                 0	              1	                        0	         70	              0	          70	                     0	                              307	                                    0	                               307	                                           0	                                455	                                      0	                                 455	                                             0	
24_متقدم المرحلة الثامنة/652.txt    	             1	                 0	              1	                        0	         28	              0	          28	                     0	                              128	                                    0	                               128	                                           0	                                180	                                      0	                                 180	                                             0	
25_متقدم المرحلة التاسعة/653.txt    	             1	                 0	              1	                        0	         65	              0	          65	                     0	                              299	                                    0	                               299	                                           0	                                436	                                      0	                                 436	                                             0	
25_متقدم المرحلة التاسعة/654.txt    	             1	                 0	              1	                        0	         62	              0	          62	                     0	                              322	                                    0	                               322	                                           0	                                454	                                      0	                                 454	                                             0	
25_متقدم المرحلة التاسعة/655.txt    	             1	                 0	              1	                        0	         64	              0	          64	                     0	                              320	                                    0	                               320	                                           0	                                455	                                      0	                                 455	                                             0	
25_متقدم المرحلة التاسعة/656.txt    	             1	                 0	              1	                        0	         64	              0	          64	                     0	                              271	                                    0	                               271	                                           0	                                405	                                      0	                                 405	                                             0	
25_متقدم المرحلة التاسعة/657.txt    	             1	                 0	              1	                        0	         50	              0	          50	                     0	                              250	                                    0	                               250	                                           0	                                355	                                      0	                                 355	                                             0	
25_متقدم المرحلة التاسعة/658.txt    	             1	                 0	              1	                        0	         50	              0	          50	                     0	                              269	                                    0	                               269	                                           0	                                375	                                      0	                                 375	                                             0	
25_متقدم المرحلة التاسعة/659.txt    	             1	                 0	              1	                        0	         62	              0	          62	                     0	                              281	                                    0	                               281	                                           0	                                411	                                      0	                                 411	                                             0	
25_متقدم المرحلة التاسعة/660.txt    	             1	                 0	              1	                        0	         62	              0	          62	                     0	                              336	                                    0	                               336	                                           0	                                468	                                      0	                                 468	                                             0	
25_متقدم المرحلة التاسعة/661.txt    	             1	                 0	              1	                        0	         69	              0	          69	                     0	                              327	                                    0	                               327	                                           0	                                473	                                      0	                                 473	                                             0	
25_متقدم المرحلة التاسعة/662.txt    	             1	                 0	              1	                        0	         56	              0	          56	                     0	                              269	                                    0	                               269	                                           0	                                387	                                      0	                                 387	                                             0	
25_متقدم المرحلة التاسعة/663.txt    	             1	                 0	              1	                        0	         49	              0	          49	                     0	                              272	                                    0	                               272	                                           0	                                376	                                      0	                                 376	                                             0	
25_متقدم المرحلة التاسعة/664.txt    	             1	                 0	              1	                        0	         52	              0	          52	                     0	                              264	                                    0	                               264	                                           0	                                374	                                      0	                                 374	                                             0	
25_متقدم المرحلة التاسعة/665.txt    	             1	                 0	              1	                        0	         55	              0	          55	                     0	                              299	                                    0	                               299	                                           0	                                416	                                      0	                                 416	                                             0	
25_متقدم المرحلة التاسعة/666.txt    	             1	                 0	              1	                        0	         58	              0	          58	                     0	                              311	                                    0	                               311	                                           0	                                434	                                      0	                                 434	                                             0	
25_متقدم المرحلة التاسعة/667.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              278	                                    0	                               278	                                           0	                                398	                                      0	                                 398	                                             0	
25_متقدم المرحلة التاسعة/668.txt    	             1	                 0	              1	                        0	         59	              0	          59	                     0	                              280	                                    0	                               280	                                           0	                                405	                                      0	                                 405	                                             0	
25_متقدم المرحلة التاسعة/669.txt    	             1	                 0	              1	                        0	         56	              0	          56	                     0	                              287	                                    0	                               287	                                           0	                                406	                                      0	                                 406	                                             0	
25_متقدم المرحلة التاسعة/670.txt    	             1	                 0	              1	                        0	         58	              0	          58	                     0	                              280	                                    0	                               280	                                           0	                                402	                                      0	                                 402	                                             0	
25_متقدم المرحلة التاسعة/671.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              295	                                    0	                               295	                                           0	                                416	                                      0	                                 416	                                             0	
25_متقدم المرحلة التاسعة/672.txt    	             1	                 0	              1	                        0	         63	              0	          63	                     0	                              298	                                    0	                               298	                                           0	                                431	                                      0	                                 431	                                             0	
25_متقدم المرحلة التاسعة/673.txt    	             1	                 0	              1	                        0	         56	              0	          56	                     0	                              303	                                    0	                               303	                                           0	                                422	                                      0	                                 422	                                             0	
25_متقدم المرحلة التاسعة/674.txt    	             1	                 0	              1	                        0	         59	              0	          59	                     0	                              285	                                    0	                               285	                                           0	                                409	                                      0	                                 409	                                             0	
25_متقدم المرحلة التاسعة/675.txt    	             1	                 0	              1	                        0	         52	              0	          52	                     0	                              272	                                    0	                               272	                                           0	                                382	                                      0	                                 382	                                             0	
25_متقدم المرحلة التاسعة/676.txt    	             1	                 0	              1	                        0	         61	              0	          61	                     0	                              295	                                    0	                               295	                                           0	                                424	                                      0	                                 424	                                             0	
25_متقدم المرحلة التاسعة/677.txt    	             1	                 0	              1	                        0	         60	              0	          60	                     0	                              269	                                    0	                               269	                                           0	                                395	                                      0	                                 395	                                             0	
25_متقدم المرحلة التاسعة/678.txt    	             1	                 0	              1	                        0	         61	              0	          61	                     0	                              293	                                    0	                               293	                                           0	                                422	                                      0	                                 422	                                             0	
25_متقدم المرحلة التاسعة/679.txt    	             1	                 0	              1	                        0	         56	              0	          56	                     0	                              288	                                    0	                               288	                                           0	                                407	                                      0	                                 407	                                             0	
25_متقدم المرحلة التاسعة/680.txt    	             1	                 0	              1	                        0	         68	              0	          68	                     0	                              314	                                    0	                               314	                                           0	                                458	                                      0	                                 458	                                             0	
25_متقدم المرحلة التاسعة/681.txt    	             1	                 0	              1	                        0	         70	              0	          70	                     0	                              336	                                    0	                               336	                                           0	                                484	                                      0	                                 484	                                             0	
25_متقدم المرحلة التاسعة/682.txt    	             1	                 0	              1	                        0	         57	              0	          57	                     0	                              272	                                    0	                               272	                                           0	                                392	                                      0	                                 392	                                             0	
25_متقدم المرحلة التاسعة/683.txt    	             1	                 0	              1	                        0	         28	              0	          28	                     0	                              124	                                    0	                               124	                                           0	                                176	                                      0	                                 176	                                             0	
25_متقدم المرحلة التاسعة/684.txt    	             1	                 0	              1	                        0	         77	              0	          77	                     0	                              376	                                    0	                               376	                                           0	                                539	                                      0	                                 539	                                             0	
8_ اساسي المرحلة  الاولى/203.txt    	             1	                 0	              1	                        0	         35	              0	          35	                     0	                              163	                                    0	                               163	                                           0	                                236	                                      0	                                 236	                                             0	
8_ اساسي المرحلة  الاولى/204.txt    	             1	                 0	              1	                        0	         25	              0	          25	                     0	                              121	                                    0	                               121	                                           0	                                172	                                      0	                                 172	                                             0	
8_ اساسي المرحلة  الاولى/205.txt    	             1	                 0	              1	                        0	         31	              0	          31	                     0	                              141	                                    0	                               141	                                           0	                                205	                                      0	                                 205	                                             0	
8_ اساسي المرحلة  الاولى/206.txt    	             1	                 0	              1	                        0	         25	              0	          25	                     0	                              114	                                    0	                               114	                                           0	                                165	                                      0	                                 165	                                             0	
8_ اساسي المرحلة  الاولى/208.txt    	             1	                 0	              1	                        0	         29	              0	          29	                     0	                              151	                                    0	                               151	                                           0	                                211	                                      0	                                 211	                                             0	
8_ اساسي المرحلة  الاولى/209.txt    	             1	                 0	              1	                        0	         27	              0	          27	                     0	                              130	                                    0	                               130	                                           0	                                186	                                      0	                                 186	                                             0	
8_ اساسي المرحلة  الاولى/210.txt    	             1	                 0	              1	                        0	         26	              0	          26	                     0	                              145	                                    0	                               145	                                           0	                                199	                                      0	                                 199	                                             0	
8_ اساسي المرحلة  الاولى/211.txt    	             1	                 0	              1	                        0	         27	              0	          27	                     0	                              141	                                    0	                               141	                                           0	                                197	                                      0	                                 197	                                             0	
8_ اساسي المرحلة  الاولى/213.txt    	             1	                 0	              1	                        0	         36	              0	          36	                     0	                              147	                                    0	                               147	                                           0	                                221	                                      0	                                 221	                                             0	
8_ اساسي المرحلة  الاولى/214.txt    	             1	                 0	              1	                        0	         30	              0	          30	                     0	                              149	                                    0	                               149	                                           0	                                211	                                      0	                                 211	                                             0	
8_ اساسي المرحلة  الاولى/215.txt    	             1	                 0	              1	                        0	         29	              0	          29	                     0	                              160	                                    0	                               160	                                           0	                                220	                                      0	                                 220	                                             0	
8_ اساسي المرحلة  الاولى/216.txt    	             1	                 0	              1	                        0	         32	              0	          32	                     0	                              152	                                    0	                               152	                                           0	                                218	                                      0	                                 218	                                             0	
8_ اساسي المرحلة  الاولى/218.txt    	             1	                 0	              1	                        0	         33	              0	          33	                     0	                              165	                                    0	                               165	                                           0	                                234	                                      0	                                 234	                                             0	
8_ اساسي المرحلة  الاولى/219.txt    	             1	                 0	              1	                        0	         32	              0	          32	                     0	                              166	                                    0	                               166	                                           0	                                233	                                      0	                                 233	                                             0	
8_ اساسي المرحلة  الاولى/220.txt    	             1	                 0	              1	                        0	         36	              0	          36	                     0	                              169	                                    0	                               169	                                           0	                                244	                                      0	                                 244	                                             0	
